"seq_number","Site","Bio_rep1.x","Bio_rep2.x","Bio_rep3.x","Bio_rep4.x","Bio_rep0.x","Bio_rep1.y","Bio_rep2.y","Bio_rep3.y","Bio_rep4.y","Bio_rep0.y","max_Occupancy_prob","sum.taxonomy"
"merged_fishcard_12S_all_elas_1487","LB1",NA,2,NA,1,NA,NA,2,NA,1,NA,0.944753711771416,"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres semicinctus"
"merged_fishcard_12S_all_elas_1510","LA6",1,3,NA,1,NA,1,3,NA,1,NA,0.987095296349731,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_elas_1510","LB14",NA,1,1,1,NA,NA,1,1,1,NA,0.844036412871037,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_elas_1654","LA14",NA,NA,NA,2,NA,NA,NA,NA,2,NA,0.9270308957293,"Eukaryota;Chordata;Chondrichthyes;Myliobatiformes;Myliobatidae;Myliobatis;Myliobatis californica"
"merged_fishcard_12S_all_elas_1892","LA14",NA,NA,1,2,NA,NA,NA,1,2,NA,0.943981910258728,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax maculatofasciatus"
"merged_fishcard_12S_all_elas_2060","LA11",2,1,NA,1,NA,2,1,NA,1,NA,0.953070812314197,"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres semicinctus"
"merged_fishcard_12S_all_miu_1","LA11",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_miu_1","LA14",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_miu_1","LA3",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_miu_1","LA6",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_miu_1","LB1",3,3,3,3,3,3,3,3,3,3,0.998600227592784,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_miu_1","LB14",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_miu_1","LB2",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Engraulidae;Engraulis;Engraulis mordax"
"merged_fishcard_12S_all_miu_2","LA11",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax nebulifer"
"merged_fishcard_12S_all_miu_2","LA14",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax nebulifer"
"merged_fishcard_12S_all_miu_2","LA3",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax nebulifer"
"merged_fishcard_12S_all_miu_2","LA6",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax nebulifer"
"merged_fishcard_12S_all_miu_2","LB1",3,3,3,3,3,3,3,3,3,3,0.998600227592784,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax nebulifer"
"merged_fishcard_12S_all_miu_2","LB14",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax nebulifer"
"merged_fishcard_12S_all_miu_2","LB2",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax nebulifer"
"merged_fishcard_12S_all_miu_3","LA11",1,1,3,2,NA,1,1,3,2,NA,0.994156933630152,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax maculatofasciatus"
"merged_fishcard_12S_all_miu_3","LA14",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax maculatofasciatus"
"merged_fishcard_12S_all_miu_3","LA3",3,3,2,3,NA,3,3,2,3,NA,0.996215890454576,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax maculatofasciatus"
"merged_fishcard_12S_all_miu_3","LA6",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax maculatofasciatus"
"merged_fishcard_12S_all_miu_3","LB14",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax maculatofasciatus"
"merged_fishcard_12S_all_miu_3","LB2",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Perciformes;Serranidae;Paralabrax;Paralabrax maculatofasciatus"
"merged_fishcard_12S_all_miu_4","LA11",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_4","LA14",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_4","LA3",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_4","LA6",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_4","LB1",3,2,1,2,3,3,2,1,2,3,0.996147924566061,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_4","LB14",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_4","LB2",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_5","LA11",2,3,2,2,NA,2,3,2,2,NA,0.995937541186694,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_5","LA14",3,1,3,3,NA,3,1,3,3,NA,0.993378576570522,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_5","LA3",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_5","LA6",NA,NA,1,1,NA,NA,NA,1,1,NA,0.806485787610596,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_5","LB1",1,NA,1,NA,1,1,NA,1,NA,1,0.833206631078567,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_5","LB14",NA,NA,2,NA,NA,NA,NA,2,NA,NA,0.930801833206226,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_5","LB2",2,2,2,NA,NA,2,2,2,NA,NA,0.95647710508766,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Atherinops;Atherinops affinis"
"merged_fishcard_12S_all_miu_6","LA11",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Leuresthes;Leuresthes tenuis"
"merged_fishcard_12S_all_miu_6","LA14",1,NA,1,NA,NA,1,NA,1,NA,NA,0.784522711189846,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Leuresthes;Leuresthes tenuis"
"merged_fishcard_12S_all_miu_6","LA3",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Leuresthes;Leuresthes tenuis"
"merged_fishcard_12S_all_miu_6","LA6",1,2,NA,2,NA,1,2,NA,2,NA,0.948509865531769,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Leuresthes;Leuresthes tenuis"
"merged_fishcard_12S_all_miu_6","LB1",NA,NA,2,NA,2,NA,NA,2,NA,2,0.950247003377614,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Leuresthes;Leuresthes tenuis"
"merged_fishcard_12S_all_miu_6","LB14",NA,NA,2,NA,NA,NA,NA,2,NA,NA,0.930801833206226,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Leuresthes;Leuresthes tenuis"
"merged_fishcard_12S_all_miu_6","LB2",NA,1,2,NA,NA,NA,1,2,NA,NA,0.94510560849358,"Eukaryota;Chordata;Actinopteri;Atheriniformes;Atherinopsidae;Leuresthes;Leuresthes tenuis"
"merged_fishcard_12S_all_miu_7","LA11",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Scomber;Scomber japonicus"
"merged_fishcard_12S_all_miu_7","LA14",1,3,3,3,NA,1,3,3,3,NA,0.994910883893543,"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Scomber;Scomber japonicus"
"merged_fishcard_12S_all_miu_7","LA3",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Scomber;Scomber japonicus"
"merged_fishcard_12S_all_miu_7","LA6",3,3,2,3,NA,3,3,2,3,NA,0.996215890454576,"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Scomber;Scomber japonicus"
"merged_fishcard_12S_all_miu_7","LB1",1,NA,1,1,3,1,NA,1,1,3,0.994823238919102,"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Scomber;Scomber japonicus"
"merged_fishcard_12S_all_miu_7","LB14",3,3,3,2,NA,3,3,3,2,NA,0.997726425611421,"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Scomber;Scomber japonicus"
"merged_fishcard_12S_all_miu_7","LB2",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Scomber;Scomber japonicus"
"merged_fishcard_12S_all_miu_8","LA11",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Genyonemus;Genyonemus lineatus"
"merged_fishcard_12S_all_miu_8","LA14",3,2,2,3,NA,3,2,2,3,NA,0.993629163601594,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Genyonemus;Genyonemus lineatus"
"merged_fishcard_12S_all_miu_8","LA3",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Genyonemus;Genyonemus lineatus"
"merged_fishcard_12S_all_miu_8","LA6",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Genyonemus;Genyonemus lineatus"
"merged_fishcard_12S_all_miu_8","LB1",1,2,3,2,2,1,2,3,2,2,0.995273660864107,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Genyonemus;Genyonemus lineatus"
"merged_fishcard_12S_all_miu_8","LB14",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Genyonemus;Genyonemus lineatus"
"merged_fishcard_12S_all_miu_8","LB2",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;;Sciaenidae;Genyonemus;Genyonemus lineatus"
"merged_fishcard_12S_all_miu_9","LA11",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres semicinctus"
"merged_fishcard_12S_all_miu_9","LA14",1,2,3,3,NA,1,2,3,3,NA,0.995462508699629,"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres semicinctus"
"merged_fishcard_12S_all_miu_9","LA3",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres semicinctus"
"merged_fishcard_12S_all_miu_9","LA6",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres semicinctus"
"merged_fishcard_12S_all_miu_9","LB1",2,3,1,2,3,2,3,1,2,3,0.996183638953226,"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres semicinctus"
"merged_fishcard_12S_all_miu_9","LB14",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres semicinctus"
"merged_fishcard_12S_all_miu_9","LB2",2,3,3,3,NA,2,3,3,3,NA,0.997941444492715,"Eukaryota;Chordata;Actinopteri;Labriformes;Labridae;Halichoeres;Halichoeres semicinctus"
"merged_fishcard_12S_all_miu_10","LA11",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnus;"
"merged_fishcard_12S_all_miu_10","LA3",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnus;"
"merged_fishcard_12S_all_miu_10","LA6",2,2,1,NA,NA,2,2,1,NA,NA,0.959362682361232,"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Thunnus;"
"merged_fishcard_12S_all_miu_11","LA11",3,3,2,1,NA,3,3,2,1,NA,0.992914673368122,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax"
"merged_fishcard_12S_all_miu_11","LA14",1,2,2,1,NA,1,2,2,1,NA,0.965563392146947,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax"
"merged_fishcard_12S_all_miu_11","LA3",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax"
"merged_fishcard_12S_all_miu_11","LA6",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax"
"merged_fishcard_12S_all_miu_11","LB1",NA,1,NA,1,2,NA,1,NA,1,2,0.953152171658185,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax"
"merged_fishcard_12S_all_miu_11","LB14",1,NA,1,2,NA,1,NA,1,2,NA,0.959673853778333,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax"
"merged_fishcard_12S_all_miu_11","LB2",1,1,1,NA,NA,1,1,1,NA,NA,0.847352496031813,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax"
"merged_fishcard_12S_all_miu_12","LA11",3,3,3,2,NA,3,3,3,2,NA,0.997726425611421,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax"
"merged_fishcard_12S_all_miu_12","LA14",3,1,2,2,NA,3,1,2,2,NA,0.995118417254036,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax"
"merged_fishcard_12S_all_miu_12","LA3",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax"
"merged_fishcard_12S_all_miu_12","LA6",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax"
"merged_fishcard_12S_all_miu_12","LB1",1,NA,1,1,NA,1,NA,1,1,NA,0.812030659631193,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax"
"merged_fishcard_12S_all_miu_12","LB14",2,3,2,3,NA,2,3,2,3,NA,0.993755727619566,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax"
"merged_fishcard_12S_all_miu_12","LB2",1,1,NA,NA,NA,1,1,NA,NA,NA,0.788906850468462,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax"
"merged_fishcard_12S_all_miu_13","LA11",1,3,3,2,NA,1,3,3,2,NA,0.993237264768952,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Embiotoca;Embiotoca jacksoni"
"merged_fishcard_12S_all_miu_13","LA14",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Embiotoca;Embiotoca jacksoni"
"merged_fishcard_12S_all_miu_13","LA3",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Embiotoca;Embiotoca jacksoni"
"merged_fishcard_12S_all_miu_13","LA6",3,2,3,3,NA,3,2,3,3,NA,0.995439933046961,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Embiotoca;Embiotoca jacksoni"
"merged_fishcard_12S_all_miu_13","LB1",NA,NA,NA,NA,2,NA,NA,NA,NA,2,0.93029372239207,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Embiotoca;Embiotoca jacksoni"
"merged_fishcard_12S_all_miu_13","LB14",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Embiotoca;Embiotoca jacksoni"
"merged_fishcard_12S_all_miu_13","LB2",3,2,3,3,NA,3,2,3,3,NA,0.995439933046961,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Embiotoca;Embiotoca jacksoni"
"merged_fishcard_12S_all_miu_15","LA11",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax"
"merged_fishcard_12S_all_miu_15","LA14",1,NA,3,2,NA,1,NA,3,2,NA,0.988415185448703,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax"
"merged_fishcard_12S_all_miu_15","LA3",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax"
"merged_fishcard_12S_all_miu_15","LA6",3,2,2,3,NA,3,2,2,3,NA,0.993629163601594,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax"
"merged_fishcard_12S_all_miu_15","LB14",2,1,1,NA,NA,2,1,1,NA,NA,0.962494228780154,"Eukaryota;Chordata;Actinopteri;Clupeiformes;Clupeidae;Sardinops;Sardinops sagax"
"merged_fishcard_12S_all_miu_16","LA11",3,3,2,2,NA,3,3,2,2,NA,0.995537820962532,"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Sarda;Sarda chiliensis"
"merged_fishcard_12S_all_miu_16","LA14",1,NA,NA,1,NA,1,NA,NA,1,NA,0.81418334496791,"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Sarda;Sarda chiliensis"
"merged_fishcard_12S_all_miu_16","LA3",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Sarda;Sarda chiliensis"
"merged_fishcard_12S_all_miu_16","LA6",1,1,NA,3,NA,1,1,NA,3,NA,0.986384286990914,"Eukaryota;Chordata;Actinopteri;Scombriformes;Scombridae;Sarda;Sarda chiliensis"
"merged_fishcard_12S_all_miu_17","LA11",3,2,2,2,NA,3,2,2,2,NA,0.996181204916585,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys californicus"
"merged_fishcard_12S_all_miu_17","LA14",2,NA,2,3,NA,2,NA,2,3,NA,0.995395659497123,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys californicus"
"merged_fishcard_12S_all_miu_17","LA3",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys californicus"
"merged_fishcard_12S_all_miu_17","LA6",3,2,2,3,NA,3,2,2,3,NA,0.993629163601594,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys californicus"
"merged_fishcard_12S_all_miu_17","LB1",NA,1,2,2,NA,NA,1,2,2,NA,0.960488633186521,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys californicus"
"merged_fishcard_12S_all_miu_17","LB14",1,2,3,2,NA,1,2,3,2,NA,0.995610660849376,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys californicus"
"merged_fishcard_12S_all_miu_17","LB2",1,1,1,2,NA,1,1,1,2,NA,0.970778025856876,"Eukaryota;Chordata;Actinopteri;Pleuronectiformes;Paralichthyidae;Paralichthys;Paralichthys californicus"
"merged_fishcard_12S_all_miu_18","LA14",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;;"
"merged_fishcard_12S_all_miu_18","LA3",1,2,2,NA,NA,1,2,2,NA,NA,0.958707761134475,"Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;;"
"merged_fishcard_12S_all_miu_18","LA6",1,NA,1,1,NA,1,NA,1,1,NA,0.812030659631193,"Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;;"
"merged_fishcard_12S_all_miu_18","LB2",2,3,3,3,NA,2,3,3,3,NA,0.997941444492715,"Eukaryota;Chordata;Actinopteri;Gobiiformes;Gobiidae;;"
"merged_fishcard_12S_all_miu_19","LA11",1,1,3,2,NA,1,1,3,2,NA,0.994156933630152,"Eukaryota;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Anisotremus;Anisotremus davidsonii"
"merged_fishcard_12S_all_miu_19","LA14",3,3,2,3,NA,3,3,2,3,NA,0.996215890454576,"Eukaryota;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Anisotremus;Anisotremus davidsonii"
"merged_fishcard_12S_all_miu_19","LA3",2,3,3,3,NA,2,3,3,3,NA,0.997941444492715,"Eukaryota;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Anisotremus;Anisotremus davidsonii"
"merged_fishcard_12S_all_miu_19","LA6",3,3,3,2,NA,3,3,3,2,NA,0.997726425611421,"Eukaryota;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Anisotremus;Anisotremus davidsonii"
"merged_fishcard_12S_all_miu_19","LB1",2,2,1,NA,2,2,2,1,NA,2,0.969493107322589,"Eukaryota;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Anisotremus;Anisotremus davidsonii"
"merged_fishcard_12S_all_miu_19","LB14",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Anisotremus;Anisotremus davidsonii"
"merged_fishcard_12S_all_miu_19","LB2",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Lutjaniformes;Haemulidae;Anisotremus;Anisotremus davidsonii"
"merged_fishcard_12S_all_miu_21","LA11",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Trachurus;Trachurus symmetricus"
"merged_fishcard_12S_all_miu_21","LA14",2,2,3,3,NA,2,2,3,3,NA,0.994964542949035,"Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Trachurus;Trachurus symmetricus"
"merged_fishcard_12S_all_miu_21","LA3",3,3,1,3,NA,3,3,1,3,NA,0.993328631409656,"Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Trachurus;Trachurus symmetricus"
"merged_fishcard_12S_all_miu_21","LA6",3,3,2,3,NA,3,3,2,3,NA,0.996215890454576,"Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Trachurus;Trachurus symmetricus"
"merged_fishcard_12S_all_miu_21","LB1",1,1,NA,2,1,1,1,NA,2,1,0.971452925347188,"Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Trachurus;Trachurus symmetricus"
"merged_fishcard_12S_all_miu_21","LB14",2,1,1,2,NA,2,1,1,2,NA,0.971397589326235,"Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Trachurus;Trachurus symmetricus"
"merged_fishcard_12S_all_miu_21","LB2",NA,1,2,3,NA,NA,1,2,3,NA,0.994891824872842,"Eukaryota;Chordata;Actinopteri;Carangiformes;Carangidae;Trachurus;Trachurus symmetricus"
"merged_fishcard_12S_all_miu_22","LA11",2,1,3,2,NA,2,1,3,2,NA,0.993003389333573,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Cymatogaster;Cymatogaster aggregata"
"merged_fishcard_12S_all_miu_22","LA14",1,3,3,3,NA,1,3,3,3,NA,0.994910883893543,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Cymatogaster;Cymatogaster aggregata"
"merged_fishcard_12S_all_miu_22","LA3",3,3,3,2,NA,3,3,3,2,NA,0.997726425611421,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Cymatogaster;Cymatogaster aggregata"
"merged_fishcard_12S_all_miu_22","LA6",3,3,3,3,NA,3,3,3,3,NA,0.998287241341756,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Cymatogaster;Cymatogaster aggregata"
"merged_fishcard_12S_all_miu_22","LB14",2,2,3,3,NA,2,2,3,3,NA,0.994964542949035,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Cymatogaster;Cymatogaster aggregata"
"merged_fishcard_12S_all_miu_22","LB2",NA,NA,1,1,NA,NA,NA,1,1,NA,0.806485787610596,"Eukaryota;Chordata;Actinopteri;;Embiotocidae;Cymatogaster;Cymatogaster aggregata"
